date,open,high,low,close,adj_close,volume,daily_return,volatility,MA30
2002-06-18,0.9385709762573242,0.9392859935760498,0.8421429991722107,0.9107139706611632,0.9107139706611632,10808000,-0.012393969307204156,,
2002-06-19,0.9114289879798888,0.9964290261268616,0.892857015132904,0.951429009437561,0.951429009437561,5482400,0.04470672471054704,,
2002-06-20,0.9714289903640748,1.0399999618530271,0.949999988079071,0.957143008708954,0.957143008708954,6111000,0.00600570217505858,,
2002-06-21,0.982142984867096,0.9892860054969788,0.9478570222854614,0.979286015033722,0.979286015033722,2346400,0.023134480556500803,,
2002-06-24,0.979286015033722,1.0142860412597656,0.957143008708954,0.9785709977149964,0.9785709977149964,2567600,-0.0007301414579079513,,
2002-06-25,0.9885709881782532,1.0071430206298828,0.947143018245697,0.9642860293388368,0.9642860293388368,3941000,-0.014597784329921537,,
2002-06-26,0.9635710120201112,0.9964290261268616,0.9214289784431458,0.9885709881782532,0.9885709881782532,2924600,0.025184393531105576,,
2002-06-27,1.0092860460281372,1.0185710191726685,0.942857027053833,0.9435709714889526,0.9435709714889526,3817800,-0.045520268374683925,,
2002-06-28,0.9607139825820924,1.01357102394104,0.9607139825820924,0.9992859959602356,0.9992859959602356,9234400,0.059046988678938206,,
2002-07-01,1.0,1.0464290380477903,0.9928569793701172,1.027856945991516,1.027856945991516,4585000,0.02859136438095078,,
2002-07-02,1.0535709857940674,1.1950000524520874,1.0392860174179075,1.1728570461273191,1.1728570461273191,9020200,0.1410703120714234,,
2002-07-03,1.1785709857940674,1.214285969734192,1.1178569793701172,1.214285969734192,1.214285969734192,4957400,0.03532308028814568,,
2002-07-05,1.214285969734192,1.2992860078811646,1.2135709524154663,1.2764290571212769,1.2764290571212769,2003400,0.051176649435131116,,1.0755952735741934
2002-07-08,1.2521430253982544,1.2521430253982544,1.167857050895691,1.1757140159606934,1.1757140159606934,1953000,-0.07890375152358686,0.048462812307606615,1.0749047736326853
2002-07-09,1.1749999523162842,1.1964290142059326,1.114285945892334,1.160714030265808,1.160714030265808,2935800,-0.012758192461139073,0.048477344249933864,1.0732619067033131
2002-07-10,1.1614290475845337,1.1785709857940674,1.1321430206298828,1.163571000099182,1.163571000099182,1554000,0.002461389936606162,0.04777913447213553,1.0734761734803517
2002-07-11,1.1542860269546509,1.2785710096359253,1.1328569650650024,1.269286036491394,1.269286036491394,2529800,0.09085396282925662,0.049597154705173355,1.0790000061194103
2002-07-12,1.2785710096359253,1.2799999713897705,1.207142949104309,1.2078570127487185,1.2078570127487185,2837800,-0.048396517393730965,0.05018703010847943,1.0835476060708364
2002-07-15,1.2428569793701172,1.2485710382461548,1.076429009437561,1.1428569555282593,1.1428569555282593,4239200,-0.05381436422887398,0.051331404406503946,1.0857618709405263
2002-07-16,1.152856945991516,1.157142996788025,1.1042859554290771,1.1264289617538452,1.1264289617538452,1941800,-0.014374496908775902,0.05070205671530449,1.0856904685497284
2002-07-17,1.1449999809265137,1.163571000099182,1.0757139921188354,1.089285969734192,1.089285969734192,1261400,-0.032974109580618194,0.05105225180201192,1.0847381015618642
2002-07-18,1.1171430349349976,1.166429042816162,1.1107139587402344,1.1492860317230225,1.1492860317230225,2899400,0.055082011203607006,0.05182249617572938,1.084809535741806
2002-07-19,1.152856945991516,1.160714030265808,1.122143030166626,1.159999966621399,1.159999966621399,1792000,0.009322252774893736,0.05155496034601242,1.0840714355309804
2002-07-22,1.135714054107666,1.179286003112793,1.1150000095367432,1.170714020729065,1.170714020729065,1993600,0.009236253806861328,0.050535173833593024,1.0858095347881318
2002-07-23,1.176429033279419,1.2135709524154663,1.1307140588760376,1.1464289426803589,1.1464289426803589,1577800,-0.0207438175495519,0.05035891825517218,1.0854761977990468
2002-07-24,1.1464289426803589,1.1592860221862793,1.0742859840393066,1.114285945892334,1.114285945892334,3355800,-0.02803749590696336,0.050633810815162265,1.0841666956742604
2002-07-25,1.125,1.127856969833374,1.034999966621399,1.0364290475845337,1.0364290475845337,4755800,-0.06987156088148583,0.05134535167103454,1.0822857638200125
2002-07-26,1.0499999523162842,1.0585709810256958,0.8500000238418579,0.8714290261268616,0.8714290261268616,7046200,-0.15920049890748966,0.05895983832931306,1.0752381642659505
2002-07-29,0.8964290022850037,0.9242860078811646,0.8500000238418579,0.87642902135849,0.87642902135849,3260600,0.0057376964522875,0.0568300628754775,1.0715714991092682
2002-07-30,0.8935710191726685,0.942857027053833,0.8935710191726685,0.9142860174179076,0.9142860174179076,3777200,0.04319459435601325,0.05613926290993722,1.071309600273768
2002-07-31,0.9285709857940674,0.959999978542328,0.9057139754295348,0.9535710215568542,0.9535710215568542,3333400,0.04296795903091022,0.05658311139946027,1.0727381686369577
2002-08-01,0.949999988079071,0.959999978542328,0.8778570294380188,0.8914290070533752,0.8914290070533752,4529000,-0.06516768347471635,0.05734830558861573,1.070738168557485
2002-08-02,0.8864290118217468,0.8878570199012756,0.7064290046691895,0.7778570055961609,0.7778570055961609,6655600,-0.12740442655397477,0.06182009950928683,1.0647619684537253
2002-08-05,0.7785710096359253,0.8128569722175598,0.7607139945030212,0.7749999761581421,0.7749999761581421,3808000,-0.003672949420606031,0.061592675950539987,1.0579524338245392
2002-08-06,0.7957140207290649,0.8035709857940674,0.7428569793701172,0.7607139945030212,0.7607139945030212,3217200,-0.01843352528336817,0.06162626075876602,1.0506905337174735
2002-08-07,0.7607139945030212,0.7935709953308105,0.7428569793701172,0.7935709953308105,0.7935709953308105,2758000,0.043192318092235116,0.062263915313066465,1.0450000325838724
2002-08-08,0.7964289784431458,0.8035709857940674,0.7507140040397644,0.7964289784431458,0.7964289784431458,2283400,0.0036014208295802597,0.06203262907859566,1.0385952989260356
2002-08-09,0.798570990562439,0.8214290142059326,0.7785710096359253,0.7871429920196533,0.7871429920196533,1500800,-0.011659528564172295,0.06158162530403796,1.0333810329437256
2002-08-12,0.802856981754303,0.807142972946167,0.7535709738731384,0.7571430206298828,0.7571430206298828,2130800,-0.03811247980852439,0.06069175136976438,1.0253096004327138
2002-08-13,0.767857015132904,0.8050000071525574,0.754285991191864,0.7728570103645325,0.7728570103645325,1677200,0.020754321583228652,0.060548231389694784,1.016809602578481
2002-08-14,0.7757139801979065,0.8335710167884827,0.7714290022850037,0.8335710167884827,0.8335710167884827,4047400,0.07855787760185207,0.05617096897823229,1.0055000682671864
2002-08-15,0.8371430039405823,0.9107139706611632,0.8328570127487183,0.8828570246696472,0.8828570246696472,3263400,0.05912634543251016,0.05699151307103319,0.994452436765035
2002-08-16,0.892857015132904,0.9242860078811646,0.857142984867096,0.9128569960594176,0.9128569960594176,1828400,0.03398055466681704,0.05644991088824119,0.982333368062973
2002-08-19,0.925000011920929,0.9842860102653505,0.917856991291046,0.982142984867096,0.982142984867096,2074800,0.07590015643936465,0.056961387097247684,0.9758810003598531
2002-08-20,0.9850000143051147,0.9935709834098816,0.9214289784431458,0.9464290142059326,0.9464290142059326,2539600,-0.0363633108533542,0.05724380102860317,0.9687381664911906
2002-08-21,0.9528570175170898,0.9714289903640748,0.9185709953308104,0.9685710072517396,0.9685710072517396,2779000,0.023395302461626688,0.05746683754964154,0.9622381667296092
2002-08-22,0.973571002483368,0.9992859959602356,0.929286003112793,0.9835709929466248,0.9835709929466248,2963800,0.015486717631004288,0.054739778578135945,0.9527143319447835
2002-08-23,0.9935709834098816,0.9964290261268616,0.9678570032119752,0.9935709834098816,0.9935709834098816,2406600,0.010167024581823503,0.05425306564528598,0.9455714643001556
2002-08-26,0.9964290261268616,0.9964290261268616,0.9378569722175598,0.9678570032119752,0.9678570032119752,2644600,-0.0258803654970452,0.05362250987275683,0.9397381325562795
2002-08-27,0.9678570032119752,0.9678570032119752,0.8578569889068604,0.87357097864151,0.87357097864151,4984000,-0.09741730881479727,0.056251584864176946,0.9313095331192016
2002-08-28,0.86142897605896,0.8899999856948853,0.824999988079071,0.8642860054969788,0.8642860054969788,2275000,-0.010628756416531049,0.05604116601593822,0.9238095343112945
2002-08-29,0.8328570127487183,0.9221429824829102,0.8242859840393066,0.9035710096359252,0.9035710096359252,2395400,0.0454537084820168,0.05570528440742796,0.915619033575058
2002-08-30,0.9142860174179076,0.9628570079803468,0.8942859768867493,0.9364290237426758,0.9364290237426758,2121000,0.03636461745268926,0.05618548886373282,0.9081666688124339
2002-09-03,0.9364290237426758,0.9635710120201112,0.913571000099182,0.925000011920929,0.925000011920929,1593200,-0.012204888498722366,0.0561277048425914,0.8999762018521626
2002-09-04,0.9257140159606934,0.945713996887207,0.9078570008277892,0.9285709857940674,0.9285709857940674,373800,0.0038605122455324103,0.05608806997331872,0.8927142699559529
2002-09-05,0.917856991291046,0.9357140064239502,0.9107139706611632,0.917856991291046,0.917856991291046,285600,-0.01153815342815101,0.055939242791776214,0.88616663813591
2002-09-06,0.927856981754303,0.9357140064239502,0.9107139706611632,0.9142860174179076,0.9142860174179076,763000,-0.0038905558349733305,0.054575525309260686,0.8820952037970226
2002-09-09,0.919286012649536,0.925000011920929,0.892857015132904,0.901428997516632,0.901428997516632,1419600,-0.01406236085463275,0.04597577694198033,0.8830952028433482
2002-09-10,0.9007139801979065,0.949999988079071,0.8892859816551208,0.9449999928474426,0.9449999928474426,4746000,0.04833547118058701,0.04674097544827277,0.8853809018929799
2002-09-11,0.9385709762573242,0.9764289855957032,0.9385709762573242,0.961428999900818,0.961428999900818,1629600,0.017385192780660308,0.04622164468342551,0.8869523346424103
2002-09-12,0.9628570079803468,0.9671429991722108,0.9142860174179076,0.925000011920929,0.925000011920929,1943200,-0.037890460953067806,0.04615222434217212,0.8859999676545461
2002-09-13,0.9214289784431458,0.9271429777145386,0.8642860054969788,0.8785709738731384,0.8785709738731384,2485000,-0.05019355399939107,0.0454990206883826,0.8855713665485382
2002-09-16,0.8921430110931396,0.8921430110931396,0.8528569936752319,0.857142984867096,0.857142984867096,3512600,-0.024389593605145143,0.038921927843806416,0.888214232524236
2002-09-17,0.8635709881782532,0.8642860054969788,0.824999988079071,0.8299999833106995,0.8299999833106995,2863000,-0.03166683043040375,0.039443654963240045,0.890047566095988
2002-09-18,0.8364289999008179,0.8414289951324463,0.7850000262260437,0.7878569960594177,0.7878569960594177,1521800,-0.050774684456235786,0.04047918279116392,0.8909523328145345
2002-09-19,0.7850000262260437,0.7857139706611633,0.7178570032119751,0.7242860198020935,0.7242860198020935,4978400,-0.08068847084595776,0.04240129020449618,0.888642833630244
2002-09-20,0.7535709738731384,0.767857015132904,0.699999988079071,0.7078570127487183,0.7078570127487183,3484600,-0.022683037645631177,0.04254930136430653,0.885690434773763
2002-09-23,0.7142860293388367,0.732142984867096,0.7057139873504639,0.7114289999008179,0.7114289999008179,4839800,0.005046198720598971,0.04254195544477726,0.8831666350364685
2002-09-24,0.7114289999008179,0.7250000238418579,0.6892859935760498,0.7178570032119751,0.7178570032119751,3747800,0.009035340577982387,0.042048449201822935,0.8818571011225382
2002-09-25,0.7242860198020935,0.75,0.7078570127487183,0.732142984867096,0.732142984867096,1457400,0.019900873838661015,0.04203356979085441,0.8804999669392903
2002-09-26,0.74857097864151,0.7828570008277893,0.7285709977149963,0.7828570008277893,0.7828570008277893,4162200,0.06926791215502703,0.041457964982868384,0.8788094997406006
2002-09-27,0.7764289975166321,0.7842860221862793,0.7121430039405823,0.7200000286102295,0.7200000286102295,5105800,-0.0802917673995317,0.04226268020213835,0.8733809332052866
2002-09-30,0.7071430087089539,0.7214289903640747,0.6892859935760498,0.692857027053833,0.692857027053833,4837000,-0.037698611774764634,0.0419553924152775,0.8660476009051005
2002-10-01,0.7092859745025635,0.7099999785423279,0.6607139706611633,0.6785709857940674,0.6785709857940674,3850000,-0.0206190320685824,0.038863651183038965,0.8559285342693329
2002-10-02,0.6885709762573242,0.6885709762573242,0.5607140064239502,0.5785710215568542,0.5785710215568542,9314200,-0.14736846450956442,0.045950153685708615,0.8436666011810303
2002-10-03,0.5692859888076782,0.5699999928474426,0.4892860054969787,0.517857015132904,0.517857015132904,9765000,-0.10493786270279704,0.04815341145953307,0.8286428014437358
2002-10-04,0.517857015132904,0.5314289927482605,0.4471429884433746,0.4685710072517395,0.4685710072517395,8433600,-0.09517300420950303,0.04959889449067494,0.8114761352539063
2002-10-07,0.449999988079071,0.4585709869861603,0.3821429908275604,0.4121429920196533,0.4121429920196533,15724800,-0.12042575054536031,0.05223276704681673,0.7920952022075654
2002-10-08,0.4107140004634857,0.4278570115566253,0.3907139897346496,0.4050000011920929,0.4050000011920929,4531800,-0.017331341223484453,0.05226536395478613,0.7733333021402359
2002-10-09,0.4099999964237213,0.4107140004634857,0.3471429944038391,0.372857004404068,0.372857004404068,5982200,-0.07936542393435542,0.0515282822533237,0.7566428363323212
2002-10-10,0.3778569996356964,0.5249999761581421,0.3464289903640747,0.5064290165901184,0.5064290165901184,13577200,0.358239246167674,0.08716597399026817,0.7447142700354258
2002-10-11,0.5085710287094116,0.5285710096359253,0.4464290142059326,0.4707140028476715,0.4707140028476715,13281800,-0.0705232373589546,0.08699413516649114,0.730285703142484
2002-10-14,0.4642859995365143,0.5350000262260437,0.4635710120201111,0.5342860221862793,0.5342860221862793,5272400,0.13505444697633195,0.09090696884260707,0.7168809364239375
2002-10-15,0.5428569912910461,0.5857139825820923,0.5421429872512817,0.550000011920929,0.550000011920929,4125800,0.029411193784087075,0.09126663533066828,0.7043809364239375
2002-10-16,0.5292860269546509,0.5328570008277893,0.4428569972515106,0.4592860043048858,0.4592860043048858,5800200,-0.1649345557270364,0.09527251180731992,0.6887381037076314
2002-10-17,0.4721429944038391,0.5857139825820923,0.4714289903640747,0.550000011920929,0.550000011920929,7481600,0.19751093385337493,0.10316705092053927,0.6764762043952942
2002-10-18,0.5857139825820923,0.7357140183448792,0.5857139825820923,0.6828569769859314,0.6828569769859314,24904600,0.24155811306437336,0.11310220947223708,0.6687619030475617
2002-10-21,0.63857102394104,0.6642860174179077,0.6085709929466248,0.6364290118217468,0.6364290118217468,9686600,-0.0679907604797616,0.11369451292622379,0.6599285701910654
2002-10-22,0.6357139945030212,0.6435710191726685,0.6178569793701172,0.625,0.625,4263000,-0.017958030839970385,0.11324928398578926,0.6492619037628173
2002-10-23,0.625,0.625,0.5857139825820923,0.5892860293388367,0.5892860293388367,3539200,-0.057142353057861306,0.11349002197295072,0.6368571380774181
2002-10-24,0.6064289808273315,0.6064289808273315,0.5535709857940674,0.5792859792709351,0.5792859792709351,2431800,-0.016969772860764065,0.11338014033491634,0.6253333369890849
2002-10-25,0.5799999833106995,0.6850000023841858,0.567857027053833,0.642857015132904,0.642857015132904,6447000,0.10974033230007874,0.11516155672924021,0.617476205031077
2002-10-28,0.6642860174179077,0.7071430087089539,0.6499999761581421,0.6857140064239502,0.6857140064239502,5647600,0.06666644414261524,0.1158165885218976,0.6117619057496388
2002-10-29,0.675000011920929,0.6785709857940674,0.6328570246696472,0.6571429967880249,0.6571429967880249,2004800,-0.04166607268958267,0.11592092796055643,0.6060000061988831
2002-10-30,0.6635710000991821,0.6657140254974365,0.6357139945030212,0.6414290070533752,0.6414290070533752,1423800,-0.023912587992957812,0.11563274017179151,0.601119073232015
2002-10-31,0.6364290118217468,0.642857015132904,0.62357097864151,0.6407139897346497,0.6407139897346497,1659000,-0.0011147255750254548,0.11464725269064004,0.5983333388964335
2002-11-01,0.6285709738731384,0.642857015132904,0.607142984867096,0.63857102394104,0.63857102394104,2126600,-0.0033446527279623606,0.11455931112110465,0.5960238059361775
2002-11-04,0.642857015132904,0.7028570175170898,0.6392859816551208,0.6714289784431458,0.6714289784431458,3589600,0.05145544233955013,0.11490878330261087,0.5946904718875885
2002-11-05,0.6721429824829102,0.6764289736747742,0.6507139801979065,0.6514289975166321,0.6514289975166321,1045800,-0.029787187578480756,0.11506825629126965,0.5924762050310771
2002-11-06,0.6642860174179077,0.6642860174179077,0.6128569841384888,0.629285991191864,0.629285991191864,7032200,-0.03399143484429046,0.11521064481265582,0.589047638575236
2002-11-07,0.6321430206298828,0.6378570199012756,0.5928570032119751,0.5928570032119751,0.5928570032119751,2585800,-0.05788939923943426,0.11494659877528832,0.5827143053213756
2002-11-08,0.6050000190734863,0.6128569841384888,0.5535709857940674,0.6107140183448792,0.6107140183448792,4922400,0.030120273583947643,0.11416336855580922,0.5790714383125305
2002-11-11,0.607142984867096,0.607142984867096,0.5857139825820923,0.6007140278816223,0.6007140278816223,371000,-0.016374260558744358,0.11398473513696733,0.5760000050067902
2002-11-12,0.6000000238418579,0.6142860054969788,0.572143018245697,0.5778570175170898,0.5778570175170898,2191000,-0.03804973631985287,0.11414321546572162,0.5726428727308909
2002-11-13,0.5792859792709351,0.642857015132904,0.5557140111923218,0.6414290070533752,0.6414290070533752,3231200,0.1100133555692353,0.11230762650202851,0.5747381389141083
2002-11-14,0.642857015132904,0.6449999809265137,0.6185709834098816,0.6185709834098816,0.6185709834098816,931000,-0.03563609283668012,0.11058207097823147,0.5780952711900075
2002-11-15,0.6421430110931396,0.6535710096359253,0.5892860293388367,0.6499999761581421,0.6499999761581421,2045400,0.05080903177030338,0.10893306506848126,0.5841429034868876
2002-11-18,0.6485710144042969,0.7807139754295349,0.625,0.7785710096359253,0.7785710096359253,10061800,0.19780159722113977,0.11065000009826532,0.5963571707407633
2002-11-19,0.7200000286102295,0.7207139730453491,0.62357097864151,0.6642860174179077,0.6642860174179077,28194600,-0.14678814238338955,0.11487464341286528,0.6050000379482905
2002-11-20,0.6742860078811646,0.7278569936752319,0.6607139706611633,0.7171429991722107,0.7171429991722107,10085600,0.07956961364286896,0.11367350503595085,0.6164762377738953
2002-11-21,0.7285709977149963,0.7857139706611633,0.7178570032119751,0.7857139706611633,0.7857139706611633,10516800,0.09561687357765924,0.09610270537875168,0.6257857362429301
2002-11-22,0.7571430206298828,0.800000011920929,0.7521430253982544,0.7864289879798889,0.7864289879798889,4492600,0.0009100224069120699,0.09468148809544026,0.6363095690806707
2002-11-25,0.7928569912910461,0.7964289784431458,0.7535709738731384,0.7928569912910461,0.7928569912910461,4771200,0.008173660189801701,0.0922327899196972,0.6449286013841629
2002-11-26,0.7714290022850037,0.7857139706611633,0.74857097864151,0.7492859959602356,0.7492859959602356,1771000,-0.05495441903067777,0.09312922960165232,0.6515714675188065
2002-11-27,0.7614290118217468,0.7657139897346497,0.7435709834098816,0.75142902135849,0.75142902135849,1069600,0.0028600900187758516,0.08681303363142794,0.6613095680872599
2002-11-29,0.75,0.7950000166893005,0.7428569793701172,0.7749999761581421,0.7749999761581421,932400,0.03136817201581965,0.08013977245305581,0.668809566895167
2002-12-02,0.7428569793701172,0.7964289784431458,0.7242860198020935,0.7614290118217468,0.7614290118217468,2009000,-0.017510922263081485,0.06783556897944919,0.6714286347230275
2002-12-03,0.75,0.7892860174179077,0.7392860054969788,0.7707139849662781,0.7707139849662781,1164800,0.012194141542251735,0.06639215419841821,0.675904800494512
2002-12-04,0.7428569793701172,0.75,0.6964290142059326,0.7099999785423279,0.7099999785423279,2468200,-0.07877631340322266,0.06813279426367189,0.6787381331125896
2002-12-05,0.8585709929466248,0.8642860054969788,0.7699999809265137,0.7857139706611633,0.7857139706611633,12632200,0.1066394287423511,0.06941162268924154,0.685285731156667
2002-12-06,0.7850000262260437,0.7978569865226746,0.7378569841384888,0.7821429967880249,0.7821429967880249,3883600,-0.004544877660929814,0.06927031228252814,0.69204763174057
2002-12-09,0.7957140207290649,0.800000011920929,0.76357102394104,0.7992860078811646,0.7992860078811646,4068400,0.021918001137310794,0.06682380420150624,0.6972619314988454
2002-12-10,0.800000011920929,0.8728569746017456,0.7992860078811646,0.8714290261268616,0.8714290261268616,3236800,0.09025932836850448,0.06765474931371739,0.7034524321556092
2002-12-11,0.8542860150337219,0.9285709857940674,0.8407139778137207,0.8971430063247681,0.8971430063247681,4895800,0.029507830732004026,0.06701894513285755,0.7114524324735005
2002-12-12,0.9057139754295348,0.9142860174179076,0.8857139945030212,0.9007139801979065,0.9007139801979065,2534000,0.003980384228560396,0.06668829627726394,0.7200952649116517
2002-12-13,0.8999999761581421,0.9142860174179076,0.8607140183448792,0.892857015132904,0.892857015132904,1395800,-0.008723041095993755,0.06676014561038908,0.7285000324249268
2002-12-16,0.8985710144042969,0.927856981754303,0.8678569793701172,0.913571000099182,0.913571000099182,2098600,0.02319966648097016,0.06670881455759901,0.7376666982968648
2002-12-17,0.9142860174179076,0.9271429777145386,0.892857015132904,0.9064289927482604,0.9064289927482604,1680000,-0.007817681767641749,0.06644189169999057,0.7455000321070353
2002-12-18,0.8964290022850037,0.8985710144042969,0.76357102394104,0.7850000262260437,0.7850000262260437,13378400,-0.13396412459628904,0.0712565255493863,0.7499523997306824
2002-12-19,0.7707139849662781,0.7992860078811646,0.7585710287094116,0.7714290022850037,0.7714290022850037,3781400,-0.017287928009740217,0.07097643990686402,0.7546905001004537
2002-12-20,0.7642859816551208,0.7714290022850037,0.7285709977149963,0.7642859816551208,0.7642859816551208,4384800,-0.009259466015310469,0.06993861995751999,0.7604047993818919
2002-12-23,0.7392860054969788,0.7607139945030212,0.7278569936752319,0.732142984867096,0.732142984867096,3311000,-0.04205624276715991,0.07049181991964976,0.7644524315992991
2002-12-24,0.7285709977149963,0.732142984867096,0.6992859840393066,0.7071430087089539,0.7071430087089539,4895800,-0.03414630294201382,0.07078159133211163,0.7680000642935435
2002-12-26,0.7021430134773254,0.7142860293388367,0.6842859983444214,0.6964290142059326,0.6964290142059326,2122400,-0.015151100090181169,0.07039202034806256,0.7719524641831715
2002-12-27,0.692857027053833,0.7085710167884827,0.6857140064239502,0.6907140016555786,0.6907140016555786,4592000,-0.008206166649834756,0.06777996553172455,0.7735952973365784
2002-12-30,0.7035710215568542,0.7142860293388367,0.6857140064239502,0.7135710120201111,0.7135710120201111,5198200,0.03309185901798184,0.067531827699801,0.7767619649569194
2002-12-31,0.7128570079803467,0.800000011920929,0.692857027053833,0.7864289879798889,0.7864289879798889,11369400,0.1021033292166924,0.06930641469837004,0.7813095986843109
2003-01-02,0.8464289903640747,0.8999999761581421,0.8107140064239502,0.817857027053833,0.817857027053833,8397200,0.03996297129722248,0.0597913248415294,0.7826191325982411
2003-01-03,0.8500000238418579,0.8500000238418579,0.7714290022850037,0.7728570103645325,0.7728570103645325,3248000,-0.05502186225800876,0.05389964357437702,0.786238165696462
2003-01-06,0.7857139706611633,0.800000011920929,0.7621430158615112,0.7928569912910461,0.7928569912910461,3003000,0.025877983453990172,0.052254816024464745,0.7887619654337565
2003-01-07,0.7714290022850037,0.7957140207290649,0.7714290022850037,0.7835710048675537,0.7835710048675537,1937600,-0.01171205718747792,0.04941048615199242,0.7886905332406362
2003-01-08,0.7714290022850037,0.857142984867096,0.7621430158615112,0.8149999976158142,0.8149999976158142,5356400,0.04010994862370243,0.04992105172979226,0.7896429002285004
2003-01-09,0.824999988079071,0.8457139730453491,0.8092859983444214,0.8385710120201111,0.8385710120201111,5322800,0.028921490151228246,0.05014694885035263,0.7911667009194692
2003-01-10,0.8349999785423279,0.9071429967880248,0.8285710215568542,0.8864290118217468,0.8864290118217468,5434800,0.05707089693733414,0.049845287329428306,0.7957381347815196
2003-01-13,0.8578569889068604,0.8835710287094116,0.8550000190734863,0.8671429753303528,0.8671429753303528,4408600,-0.021757000542839022,0.05011478656997546,0.7995952665805817
2003-01-14,0.8714290261268616,0.8821430206298828,0.8364289999008179,0.8600000143051147,0.8600000143051147,2549400,-0.008237350965700663,0.049945089984977833,0.8024286011854808
2003-01-15,0.8492860198020935,0.8821430206298828,0.8478569984436035,0.8714290261268616,0.8714290261268616,9430400,0.013289548408881746,0.04978933884366395,0.8060952683289846
2003-01-16,0.9071429967880248,0.9564290046691896,0.857142984867096,0.857142984867096,0.857142984867096,18653600,-0.016393809285032757,0.04993443168583998,0.8089762349923452
2003-01-17,0.8428570032119751,0.8500000238418579,0.7892860174179077,0.8171430230140686,0.8171430230140686,5364800,-0.04666661520799764,0.04840270167095689,0.8125476698080699
2003-01-21,0.826429009437561,0.8500000238418579,0.7928569912910461,0.8142859935760498,0.8142859935760498,6081600,-0.003496363987151918,0.04451368398764137,0.8135000705718994
2003-01-22,0.8128569722175598,0.8535709977149963,0.8057140111923218,0.8285710215568542,0.8285710215568542,4173400,0.017543010801487346,0.04458154770708141,0.8150476713975271
2003-01-23,0.8507140278816223,0.9057139754295348,0.8357139825820923,0.8700000047683716,0.8700000047683716,7219800,0.05000052154089807,0.04528397699238446,0.8174048046271006
2003-01-24,0.875,0.8842859864234924,0.8464289903640747,0.8807139992713928,0.8807139992713928,6353200,0.01231493614287249,0.042291519143000486,0.8177143037319183
2003-01-27,0.8642860054969788,0.8771430253982544,0.8364289999008179,0.8771430253982544,0.8771430253982544,3439800,-0.004054635075737001,0.04196046803957838,0.8170476377010345
2003-01-28,0.8592860102653503,0.917856991291046,0.8507140278816223,0.8964290022850037,0.8964290022850037,4946200,0.021987265848682602,0.04214601639307512,0.8169048051039378
2003-01-29,0.8999999761581421,0.8999999761581421,0.8450000286102295,0.8814290165901184,0.8814290165901184,2956800,-0.01673304372867257,0.0422331670005652,0.8165238718191783
2003-01-30,0.892857015132904,0.9114289879798888,0.8821430206298828,0.9021430015563964,0.9021430015563964,3700200,0.023500457298775812,0.04223878935484614,0.8161429385344188
2003-01-31,0.9057139754295348,0.9464290142059326,0.8899999856948853,0.942857027053833,0.942857027053833,4019400,0.0451303456627119,0.042980657409302514,0.8173572063446045
